15	15	15	15	5	5	5	5	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	5	5	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	5	5	5	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	5	5	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	5	5	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	5	5	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	5	5	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	5	5	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	5	5	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	5	5	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	5	5	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	5	5	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	5	5	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	5	5	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	5	5	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	5	5	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	5	5	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	5	5	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	5	5	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	7	5	5	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	5	5	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	7	7	13	13	13	5	5	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	5	5	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	7	7	13	13	13	13	13	13	13	5	5	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	5	5	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	7	7	13	13	13	13	13	13	13	13	13	13	13	5	5	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	5	5	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	7	7	13	13	13	13	0	0	0	0	0	0	0	13	13	13	13	5	5	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	5	5	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	7	7	13	13	13	13	0	0	0	0	0	0	0	0	0	0	0	13	13	13	13	5	5	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	5	5	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	7	7	13	13	13	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	13	13	13	5	5	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	5	5	13	13	13	13	13	13	13	13	13	13	13	13	13	7	7	13	13	13	13	13	13	0	0	0	0	7	7	0	0	0	8	8	0	0	0	0	13	13	13	13	13	13	5	5	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	15	5	5	13	13	13	13	13	13	13	13	13	13	7	7	13	13	13	13	13	13	13	0	0	0	0	7	0	0	0	0	0	0	0	8	0	0	0	0	13	13	13	13	13	13	13	5	5	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	15	5	5	13	13	13	13	13	13	13	13	7	7	13	13	13	13	13	13	13	13	13	0	0	0	7	0	7	0	0	0	0	0	8	0	8	0	0	0	13	13	13	13	13	13	13	13	13	5	5	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	5	5	13	13	13	13	13	7	7	13	13	13	13	13	13	13	13	13	13	0	0	0	7	0	7	0	0	4	4	4	0	0	8	0	8	0	0	0	13	13	13	13	13	13	13	13	13	13	5	5	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	5	5	13	13	13	7	7	13	13	13	13	13	13	13	13	13	13	13	13	0	0	7	0	7	0	0	4	4	4	4	4	0	0	8	0	8	0	0	13	13	13	13	13	13	13	13	13	13	13	13	5	5	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	15	5	13	7	7	13	13	13	13	13	13	13	13	13	13	13	13	13	13	0	0	7	0	7	0	4	4	4	4	4	4	4	0	8	0	8	0	0	13	13	13	13	13	13	13	13	13	13	13	13	13	13	5	5	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	15	5	7	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	0	0	7	0	8	0	4	4	4	0	4	4	4	0	7	0	8	0	0	13	13	13	13	13	13	13	13	13	13	13	13	13	13	5	5	9	9	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	15	15	5	5	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	0	0	8	0	8	0	4	4	4	4	4	4	4	0	7	0	7	0	0	13	13	13	13	13	13	13	13	13	13	13	13	13	13	9	9	1	1	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	15	15	5	5	5	5	13	13	13	13	13	13	13	13	13	13	13	13	13	0	0	8	0	8	0	0	4	4	4	4	4	0	0	7	0	7	0	0	13	13	13	13	13	13	13	13	13	13	13	13	9	9	1	1	1	1	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	15	15	5	5	5	5	5	5	13	13	13	13	13	13	13	13	13	13	13	0	0	0	8	0	8	0	0	4	4	4	0	0	7	0	7	0	0	0	13	13	13	13	13	13	13	13	13	13	9	9	1	1	1	1	1	1	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	15	15	15	15	5	5	5	5	5	5	13	13	13	13	13	13	13	13	13	9	0	0	0	8	0	8	0	0	0	0	0	7	0	7	0	0	0	9	13	13	13	13	13	13	13	13	9	9	1	1	1	1	1	1	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	5	5	5	5	5	5	13	13	13	13	13	13	13	13	0	0	0	0	8	0	0	0	0	0	0	0	7	0	0	0	0	13	13	13	13	13	13	13	9	9	1	1	1	1	1	1	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	5	5	5	5	5	5	13	13	13	13	13	13	9	0	0	0	0	8	8	0	0	0	7	7	0	0	0	0	9	13	13	13	13	13	9	9	1	1	1	1	1	1	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	5	5	5	5	5	5	13	13	13	13	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9	13	13	13	13	9	9	1	1	1	1	1	1	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	5	5	5	5	5	5	13	13	13	13	9	0	0	0	0	0	0	0	0	0	0	0	9	13	13	13	9	9	1	1	1	1	1	1	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	5	5	5	5	5	5	13	13	13	9	9	9	0	0	0	0	0	0	9	9	13	13	9	9	1	1	1	1	1	1	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	5	5	5	5	5	5	13	13	13	9	9	9	9	9	9	9	13	13	9	9	1	1	1	1	1	1	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	5	5	5	5	5	5	13	13	13	13	13	13	13	13	9	9	1	1	1	1	1	1	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	5	5	5	5	5	5	13	13	13	13	9	9	1	1	1	1	1	1	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	5	5	5	5	5	5	9	9	1	1	1	1	1	1	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	5	5	5	5	5	1	1	1	1	1	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	5	5	5	1	1	1	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	5	1	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
